conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1
9c716m,0.9902912621359223,0.48687350835322196,0.6528,0.9609756097560975,0.47129186602870815,0.6324237560192616,0.9757281553398058,0.4797136038186158,0.6432
9c8amk,0.981651376146789,0.46320346320346323,0.6294117647058823,0.9259259259259259,0.43478260869565216,0.591715976331361,0.963302752293578,0.45454545454545453,0.6176470588235293
9ca0yk,0.9338842975206612,0.4346153846153846,0.5931758530183727,0.875,0.40540540540540543,0.554089709762533,0.8842975206611571,0.4115384615384615,0.5616797900262467
9cfz10,0.9294117647058824,0.4759036144578313,0.6294820717131474,0.8571428571428571,0.43636363636363634,0.5783132530120482,0.8941176470588236,0.4578313253012048,0.6055776892430279
9d07z8,0.8571428571428571,0.09591474245115453,0.17252396166134187,0.744,0.08266666666666667,0.1488,0.8174603174603174,0.09147424511545293,0.1645367412140575
9dbjxa,0.7666666666666667,0.6699029126213593,0.7150259067357513,0.7078651685393258,0.6176470588235294,0.6596858638743456,0.7444444444444445,0.6504854368932039,0.694300518134715
9dhcnh,0.975103734439834,0.41228070175438597,0.5795314426633785,0.9375,0.3954305799648506,0.5562422744128553,0.950207468879668,0.4017543859649123,0.5647348951911222
9dhek8,0.9647058823529412,0.5540540540540541,0.703862660944206,0.9230769230769231,0.5288135593220339,0.6724137931034483,0.9470588235294117,0.543918918918919,0.6909871244635193
9dnnwe,0.9766081871345029,0.5880281690140845,0.7340659340659341,0.9529411764705882,0.5724381625441696,0.7152317880794702,0.9707602339181286,0.5845070422535211,0.7296703296703296
9e26l0,0.9385474860335196,0.20817843866171004,0.3407707910750507,0.8820224719101124,0.19478908188585609,0.3191056910569106,0.888268156424581,0.1970260223048327,0.32251521298174446
9e4u9b,0.9831460674157303,0.08499271491015056,0.15645954403218598,0.9378531073446328,0.08066083576287658,0.14854586129753916,0.9606741573033708,0.08305002428363283,0.15288332588287887
9e4xmr,0.9719626168224299,0.14772727272727273,0.2564734895191122,0.9154929577464789,0.13859275053304904,0.24074074074074073,0.9485981308411215,0.14417613636363635,0.25030826140567203
9e7yw7,0.8137254901960784,0.19212962962962962,0.31086142322097376,0.7128712871287128,0.16705336426914152,0.2706766917293233,0.7549019607843137,0.17824074074074073,0.28838951310861427
9egz42,0.9728260869565217,0.28917609046849757,0.4458281444582814,0.8961748633879781,0.26537216828478966,0.4094881398252185,0.9293478260869565,0.2762520193861066,0.42590286425902857
9erlln,0.9827586206896551,0.13317757009345793,0.2345679012345679,0.9043478260869565,0.1216374269005848,0.21443298969072166,0.9568965517241379,0.12967289719626168,0.22839506172839505
9f1uv7,0.9797297297297297,0.2767175572519084,0.43154761904761907,0.9387755102040817,0.2638623326959847,0.41194029850746267,0.9662162162162162,0.2729007633587786,0.4255952380952381
9fc8ag,0.9739583333333334,0.254421768707483,0.40345199568500545,0.9319371727748691,0.24250681198910082,0.38486486486486493,0.9427083333333334,0.24625850340136055,0.39050701186623515
9ffuom,0.9953051643192489,0.2190082644628099,0.3590177815410669,0.9811320754716981,0.21509824198552224,0.35284139100932993,0.9812206572769953,0.2159090909090909,0.35393734123624054
