conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1
9c716m,0.8639175257731959,1.0,0.9269911504424779,0.8636363636363636,1.0,0.9268292682926829,0.8639175257731959,1.0,0.9269911504424779
9c8amk,0.8816793893129771,1.0,0.9371196754563894,0.8812260536398467,1.0,0.9368635437881875,0.8816793893129771,1.0,0.9371196754563894
9ca0yk,0.9454545454545454,1.0,0.9719626168224299,0.9452554744525548,1.0,0.9718574108818011,0.9454545454545454,1.0,0.9719626168224299
9cfz10,0.9120879120879121,1.0,0.9540229885057472,0.9116022099447514,1.0,0.953757225433526,0.9120879120879121,1.0,0.9540229885057472
9d07z8,0.8803752931978108,1.0,0.9363825363825364,0.8802816901408451,1.0,0.9363295880149813,0.8803752931978108,1.0,0.9363825363825364
9dbjxa,0.8306451612903226,1.0,0.907488986784141,0.8292682926829268,1.0,0.9066666666666667,0.8306451612903226,1.0,0.907488986784141
9dhcnh,0.9223300970873787,1.0,0.9595959595959597,0.9222042139384117,1.0,0.9595278246205734,0.9223300970873787,1.0,0.9595959595959597
9dhek8,0.9308176100628931,1.0,0.9641693811074918,0.9305993690851735,1.0,0.9640522875816994,0.9308176100628931,1.0,0.9641693811074918
9dnnwe,0.8580060422960725,1.0,0.9235772357723577,0.8575757575757575,1.0,0.9233278955954324,0.8580060422960725,1.0,0.9235772357723577
9e26l0,0.9149659863945578,1.0,0.955595026642984,0.9148694665153235,1.0,0.955542382928275,0.9149659863945578,1.0,0.955595026642984
9e4u9b,0.9171492204899777,1.0,0.9567843866171004,0.9171122994652406,1.0,0.9567642956764296,0.9171492204899777,1.0,0.9567843866171004
9e4xmr,0.9130998702983139,1.0,0.9545762711864407,0.9130434782608695,1.0,0.9545454545454545,0.9130998702983139,1.0,0.9545762711864407
9e7yw7,0.8925619834710744,1.0,0.9432314410480349,0.8923395445134575,1.0,0.9431072210065645,0.8925619834710744,1.0,0.9432314410480349
9egz42,0.9350453172205438,1.0,0.966432474629196,0.9349470499243571,1.0,0.9663799843627835,0.9350453172205438,1.0,0.966432474629196
9erlln,0.8788501026694046,1.0,0.9355191256830602,0.8787255909558068,1.0,0.9354485776805253,0.8788501026694046,1.0,0.9355191256830602
9f1uv7,0.8604269293924466,1.0,0.9249779346866726,0.8601973684210527,1.0,0.9248452696728559,0.8604269293924466,1.0,0.9249779346866726
9fc8ag,0.9119106699751861,1.0,0.953926022063595,0.9118012422360249,1.0,0.953866146848603,0.9119106699751861,1.0,0.953926022063595
9ffuom,0.8996282527881041,1.0,0.9471624266144815,0.8995348837209303,1.0,0.9471106758080313,0.8996282527881041,1.0,0.9471624266144815
9foqc1,0.8981805458362492,1.0,0.9463594470046084,0.8981627296587926,1.0,0.9463495575221239,0.8981805458362492,1.0,0.9463594470046084
9fwav8,0.9123076923076923,1.0,0.9541432019308125,0.9121725731895224,1.0,0.9540692989524576,0.9123076923076923,1.0,0.9541432019308125
9fx7hj,0.9073581560283688,1.0,0.9514292354171509,0.9073170731707317,1.0,0.9514066496163683,0.9073581560283688,1.0,0.9514292354171509
9g5esb,0.901840490797546,1.0,0.9483870967741935,0.9012345679012346,1.0,0.948051948051948,0.901840490797546,1.0,0.9483870967741935
9g9z9d,0.9165275459098498,1.0,0.9564459930313589,0.9164578111946533,1.0,0.95640802092415,0.9165275459098498,1.0,0.9564459930313589
9gendp,0.916083916083916,1.0,0.9562043795620437,0.9159369527145359,1.0,0.9561243144424131,0.916083916083916,1.0,0.9562043795620437
9got6l,0.8023255813953488,1.0,0.8903225806451612,0.8015564202334631,1.0,0.8898488120950324,0.8023255813953488,1.0,0.8903225806451612
9h9kev,0.8946488294314381,1.0,0.9443954104148279,0.8944723618090452,1.0,0.9442970822281167,0.8946488294314381,1.0,0.9443954104148279
9hjhf7,0.9306666666666666,1.0,0.9640883977900552,0.93048128342246,1.0,0.96398891966759,0.9306666666666666,1.0,0.9640883977900552
9hl2ta,0.9057714958775029,1.0,0.9505562422744128,0.9056603773584906,1.0,0.9504950495049505,0.9057714958775029,1.0,0.9505562422744128
9hpfza,0.9090909090909091,1.0,0.9523809523809523,0.9088235294117647,1.0,0.9522342064714947,0.9090909090909091,1.0,0.9523809523809523
9huict,0.9291101055806938,1.0,0.9632525410476935,0.9290566037735849,1.0,0.963223787167449,0.9291101055806938,1.0,0.9632525410476935
9hxoot,0.906896551724138,1.0,0.9511754068716094,0.9067357512953368,1.0,0.951086956521739,0.906896551724138,1.0,0.9511754068716094
9hyuit,0.8888888888888888,1.0,0.9411764705882353,0.8886509635974305,1.0,0.9410430839002267,0.8888888888888888,1.0,0.9411764705882353
9iceph,0.8808080808080808,1.0,0.9366272824919442,0.8806875631951466,1.0,0.9365591397849463,0.8808080808080808,1.0,0.9366272824919442
9igwpw,0.898876404494382,1.0,0.9467455621301775,0.8983050847457628,1.0,0.9464285714285715,0.898876404494382,1.0,0.9467455621301775
9iqz30,0.9002100840336135,1.0,0.9474847982310669,0.900105152471083,1.0,0.9474266740453791,0.9002100840336135,1.0,0.9474847982310669
9iwlcc,0.9088,1.0,0.9522212908633697,0.9087513340448239,1.0,0.9521945764607213,0.9088,1.0,0.9522212908633697
9ix395,0.9254658385093167,1.0,0.9612903225806452,0.9252336448598131,1.0,0.9611650485436893,0.9254658385093167,1.0,0.9612903225806452
9izhs6,0.9176646706586826,1.0,0.9570647931303669,0.9175412293853074,1.0,0.9569976544175137,0.9176646706586826,1.0,0.9570647931303669
9j723f,0.8656126482213439,1.0,0.9279661016949153,0.8653465346534653,1.0,0.9278131634819533,0.8656126482213439,1.0,0.9279661016949153
9jcjhi,0.9202279202279202,1.0,0.9584569732937686,0.92,1.0,0.9583333333333334,0.9202279202279202,1.0,0.9584569732937686
9jh7ri,0.8784648187633263,1.0,0.9353007945516459,0.8782051282051282,1.0,0.9351535836177475,0.8784648187633263,1.0,0.9353007945516459
9jrb4y,0.8671209540034072,1.0,0.9288321167883211,0.8668941979522184,1.0,0.9287020109689214,0.8671209540034072,1.0,0.9288321167883211
9k0zo6,0.9064953604568166,1.0,0.9509546986147511,0.9064285714285715,1.0,0.950917946796553,0.9064953604568166,1.0,0.9509546986147511
9crqp2,0.8881987577639752,1.0,0.9407894736842105,0.8879668049792531,1.0,0.9406593406593406,0.8881987577639752,1.0,0.9407894736842105
9drpte,0.8937893789378938,1.0,0.9439163498098859,0.8937415578568213,1.0,0.9438896814075131,0.8937893789378938,1.0,0.9439163498098859
9dsufk,0.9048543689320389,1.0,0.9500509683995922,0.9046692607003891,1.0,0.9499489274770174,0.9048543689320389,1.0,0.9500509683995922
9e35l8,0.924179104477612,1.0,0.9605957182748992,0.9241338112305855,1.0,0.9605712511642347,0.924179104477612,1.0,0.9605957182748992
9ehwa7,0.8999133448873483,1.0,0.9473204104903079,0.8998699609882965,1.0,0.947296372347707,0.8999133448873483,1.0,0.9473204104903079
9ek57s,0.8910525432264562,1.0,0.9423879272081669,0.8910342511752855,1.0,0.9423776968836013,0.8910525432264562,1.0,0.9423879272081669
9eyo42,0.9248413860419717,1.0,0.9609533468559838,0.9248046875,1.0,0.960933536276002,0.9248413860419717,1.0,0.9609533468559838
9f7qe7,0.9066697017983155,1.0,0.9510506208213946,0.906648451730419,1.0,0.9510389300214951,0.9066697017983155,1.0,0.9510506208213946
9fdrkf,0.9348268839103869,1.0,0.9663157894736842,0.9346938775510204,1.0,0.9662447257383966,0.9348268839103869,1.0,0.9663157894736842
9fni0v,0.9036359013475719,1.0,0.9493789234673434,0.9036113936927772,1.0,0.9493653974615899,0.9036359013475719,1.0,0.9493789234673434
9fz5ut,0.88268156424581,1.0,0.9376854599406529,0.8820224719101124,1.0,0.9373134328358209,0.88268156424581,1.0,0.9376854599406529
9g8o6y,0.9115281501340483,1.0,0.9537166900420757,0.9112903225806451,1.0,0.9535864978902954,0.9115281501340483,1.0,0.9537166900420757
