conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1
9c716m,0.8821052631578947,1.0,0.9373601789709172,0.8818565400843882,1.0,0.937219730941704,0.8821052631578947,1.0,0.9373601789709172
9c8amk,0.9166666666666666,1.0,0.9565217391304348,0.9163346613545816,1.0,0.9563409563409563,0.9166666666666666,1.0,0.9565217391304348
9ca0yk,0.966542750929368,1.0,0.9829867674858223,0.9664179104477612,1.0,0.9829222011385199,0.966542750929368,1.0,0.9829867674858223
9cfz10,0.9431818181818182,1.0,0.9707602339181286,0.9428571428571428,1.0,0.9705882352941176,0.9431818181818182,1.0,0.9707602339181286
9d07z8,0.8943606036536934,1.0,0.9442348008385744,0.8942766295707473,1.0,0.9441879983214436,0.8943606036536934,1.0,0.9442348008385744
9dbjxa,0.8728813559322034,1.0,0.9321266968325792,0.8717948717948718,1.0,0.9315068493150686,0.8728813559322034,1.0,0.9321266968325792
9dhcnh,0.945273631840796,1.0,0.9718670076726343,0.9451827242524917,1.0,0.9718189581554227,0.945273631840796,1.0,0.9718670076726343
9dhek8,0.9396825396825397,1.0,0.9689034369885434,0.9394904458598726,1.0,0.9688013136288998,0.9396825396825397,1.0,0.9689034369885434
9dnnwe,0.8847352024922118,1.0,0.9388429752066115,0.884375,1.0,0.9386401326699835,0.8847352024922118,1.0,0.9388429752066115
9e26l0,0.9394644935972061,1.0,0.9687875150060025,0.9393939393939394,1.0,0.96875,0.9394644935972061,1.0,0.9687875150060025
9e4u9b,0.9204291461779168,1.0,0.9585661080074488,0.9203935599284436,1.0,0.9585468095016302,0.9204291461779168,1.0,0.9585661080074488
9e4xmr,0.9299867899603699,1.0,0.9637234770704995,0.9299405155320555,1.0,0.9636986301369863,0.9299867899603699,1.0,0.9637234770704995
9e7yw7,0.9211087420042644,1.0,0.9589345172031076,0.9209401709401709,1.0,0.9588431590656286,0.9211087420042644,1.0,0.9589345172031076
9egz42,0.9732704402515723,1.0,0.9864541832669322,0.9732283464566929,1.0,0.9864325618515563,0.9732704402515723,1.0,0.9864541832669322
9erlln,0.9010526315789473,1.0,0.9479512735326688,0.9009483667017913,1.0,0.9478935698447895,0.9010526315789473,1.0,0.9479512735326688
9f1uv7,0.8718801996672213,1.0,0.9315555555555555,0.8716666666666667,1.0,0.9314336598397152,0.8718801996672213,1.0,0.9315555555555555
9fc8ag,0.914179104477612,1.0,0.9551656920077973,0.9140722291407223,1.0,0.9551073519843851,0.914179104477612,1.0,0.9551656920077973
9ffuom,0.9184060721062619,1.0,0.9574678536102869,0.9183285849952516,1.0,0.9574257425742574,0.9184060721062619,1.0,0.9574678536102869
9foqc1,0.9237135660309463,1.0,0.9603441825664047,0.9236998380421091,1.0,0.9603367633302152,0.9237135660309463,1.0,0.9603441825664047
9fwav8,0.9309262166405023,1.0,0.9642276422764228,0.9308176100628931,1.0,0.9641693811074918,0.9309262166405023,1.0,0.9642276422764228
9fx7hj,0.9338503649635036,1.0,0.965793819297004,0.9338201734367868,1.0,0.965777672881756,0.9338503649635036,1.0,0.965793819297004
9g5esb,0.8963414634146342,1.0,0.9453376205787781,0.8957055214723927,1.0,0.9449838187702265,0.8963414634146342,1.0,0.9453376205787781
9g9z9d,0.9352640545144804,1.0,0.9665492957746479,0.9352088661551577,1.0,0.9665198237885463,0.9352640545144804,1.0,0.9665492957746479
9gendp,0.9290780141843972,1.0,0.963235294117647,0.9289520426287744,1.0,0.9631675874769797,0.9290780141843972,1.0,0.963235294117647
9got6l,0.8483606557377049,1.0,0.9179600886917959,0.8477366255144033,1.0,0.9175946547884187,0.8483606557377049,1.0,0.9179600886917959
9h9kev,0.9129692832764505,1.0,0.9545049063336306,0.9128205128205128,1.0,0.9544235924932977,0.9129692832764505,1.0,0.9545049063336306
9hjhf7,0.916010498687664,1.0,0.9561643835616438,0.9157894736842105,1.0,0.956043956043956,0.916010498687664,1.0,0.9561643835616438
9hl2ta,0.9253910950661853,1.0,0.9612499999999999,0.9253012048192771,1.0,0.9612015018773467,0.9253910950661853,1.0,0.9612499999999999
9hpfza,0.9538461538461539,1.0,0.9763779527559054,0.9537037037037037,1.0,0.976303317535545,0.9538461538461539,1.0,0.9763779527559054
9huict,0.9404580152671755,1.0,0.9693154996066089,0.9404125286478228,1.0,0.9692913385826772,0.9404580152671755,1.0,0.9693154996066089
9hxoot,0.9195804195804196,1.0,0.9581056466302368,0.9194395796847635,1.0,0.958029197080292,0.9195804195804196,1.0,0.9581056466302368
9hyuit,0.9348314606741573,1.0,0.9663182346109175,0.9346846846846847,1.0,0.9662398137369034,0.9348314606741573,1.0,0.9663182346109175
9i3i8d,0.9122807017543859,1.0,0.9541284403669724,0.911504424778761,1.0,0.9537037037037037,0.9122807017543859,1.0,0.9541284403669724
9iceph,0.9083333333333333,1.0,0.9519650655021834,0.908237747653806,1.0,0.9519125683060109,0.9083333333333333,1.0,0.9519650655021834
9igwpw,0.9302325581395349,1.0,0.963855421686747,0.9298245614035088,1.0,0.9636363636363636,0.9302325581395349,1.0,0.963855421686747
9iqz30,0.9355895196506551,1.0,0.9667230682459108,0.9355191256830601,1.0,0.9666854884246188,0.9355895196506551,1.0,0.9667230682459108
9iwlcc,0.9275993467610234,1.0,0.962439988703756,0.9275599128540305,1.0,0.9624187623622492,0.9275993467610234,1.0,0.962439988703756
9ix395,0.9400630914826499,1.0,0.9691056910569107,0.939873417721519,1.0,0.9690048939641109,0.9400630914826499,1.0,0.9691056910569107
9izhs6,0.9231927710843374,1.0,0.9600626468285043,0.9230769230769231,1.0,0.9600000000000001,0.9231927710843374,1.0,0.9600626468285043
9j723f,0.8902439024390244,1.0,0.9419354838709678,0.890020366598778,1.0,0.9418103448275862,0.8902439024390244,1.0,0.9419354838709678
9jcjhi,0.9228571428571428,1.0,0.9598811292719168,0.9226361031518625,1.0,0.9597615499254845,0.9228571428571428,1.0,0.9598811292719168
9jh7ri,0.8937093275488069,1.0,0.9438717067583047,0.8934782608695652,1.0,0.9437428243398392,0.8937093275488069,1.0,0.9438717067583047
9jrb4y,0.9121863799283154,1.0,0.9540768509840675,0.9120287253141831,1.0,0.9539906103286384,0.9121863799283154,1.0,0.9540768509840675
9k0zo6,0.9304029304029304,1.0,0.9639468690702088,0.9303519061583577,1.0,0.9639194834789214,0.9304029304029304,1.0,0.9639468690702088
9crqp2,0.8631790744466801,1.0,0.9265658747300216,0.8629032258064516,1.0,0.9264069264069265,0.8631790744466801,1.0,0.9265658747300216
9drpte,0.9250116441546343,1.0,0.9610452455843213,0.9249767008387698,1.0,0.9610263858629873,0.9250116441546343,1.0,0.9610452455843213
9dsufk,0.9119373776908023,1.0,0.9539406345957011,0.9117647058823529,1.0,0.9538461538461539,0.9119373776908023,1.0,0.9539406345957011
9e35l8,0.9353474320241691,1.0,0.9665938182953482,0.9353083434099153,1.0,0.9665729459543893,0.9353474320241691,1.0,0.9665938182953482
9ehwa7,0.912967032967033,1.0,0.9545036764705882,0.9129287598944591,1.0,0.9544827586206897,0.912967032967033,1.0,0.9545036764705882
9ek57s,0.9192933841357811,1.0,0.9579498285508031,0.9192794041226399,1.0,0.9579422382671481,0.9192933841357811,1.0,0.9579498285508031
9eyo42,0.9451371571072319,1.0,0.9717948717948717,0.9451097804391217,1.0,0.9717804002052335,0.9451371571072319,1.0,0.9717948717948717
9f7qe7,0.9200739200739201,1.0,0.9583734359961501,0.9200554528650647,1.0,0.9583634175691939,0.9200739200739201,1.0,0.9583734359961501
9fdrkf,0.9107142857142857,1.0,0.9532710280373832,0.9105367793240556,1.0,0.9531737773152966,0.9107142857142857,1.0,0.9532710280373832
9fni0v,0.9369891906142895,1.0,0.9674697155301484,0.9369725738396625,1.0,0.9674608577263445,0.9369891906142895,1.0,0.9674697155301484
9fz5ut,0.9132947976878613,1.0,0.9546827794561934,0.9127906976744186,1.0,0.9544072948328268,0.9132947976878613,1.0,0.9546827794561934
9g8o6y,0.9289617486338798,1.0,0.9631728045325779,0.9287671232876712,1.0,0.9630681818181818,0.9289617486338798,1.0,0.9631728045325779
9gb1ee,0.9568965517241379,1.0,0.9779735682819383,0.9567723342939481,1.0,0.9779086892488955,0.9568965517241379,1.0,0.9779735682819383
9gqgws,0.9213483146067416,1.0,0.9590643274853802,0.9209039548022598,1.0,0.9588235294117646,0.9213483146067416,1.0,0.9590643274853802
9h385u,0.933852140077821,1.0,0.96579476861167,0.9337231968810916,1.0,0.965725806451613,0.933852140077821,1.0,0.96579476861167
9hapy4,0.941972920696325,1.0,0.9701195219123506,0.9419504643962848,1.0,0.9701076125946593,0.941972920696325,1.0,0.9701195219123506
9hfx0n,0.9195402298850575,1.0,0.9580838323353293,0.9192307692307692,1.0,0.9579158316633267,0.9195402298850575,1.0,0.9580838323353293
9hfpx4,0.9351370100589663,1.0,0.9664814482882237,0.9351145038167938,1.0,0.9664694280078895,0.9351370100589663,1.0,0.9664814482882237
9hegyi,0.937486045992409,1.0,0.9677345010371053,0.9374720857525681,1.0,0.9677270631627478,0.937486045992409,1.0,0.9677345010371053
9i0skq,0.9471228615863142,1.0,0.9728434504792333,0.9470404984423676,1.0,0.9727999999999999,0.9471228615863142,1.0,0.9728434504792333
9i5xlv,0.896414342629482,1.0,0.9453781512605042,0.896,1.0,0.9451476793248946,0.896414342629482,1.0,0.9453781512605042
9ir6sq,0.9211376858435681,1.0,0.9589502018842531,0.9210866752910737,1.0,0.958922558922559,0.9211376858435681,1.0,0.9589502018842531
9j81j1,0.9146853146853147,1.0,0.9554419284149014,0.9146455223880597,1.0,0.9554202192448235,0.9146853146853147,1.0,0.9554419284149014
9j7u8u,0.8888888888888888,1.0,0.9411764705882353,0.8884892086330936,1.0,0.940952380952381,0.8888888888888888,1.0,0.9411764705882353
9jk27l,0.9263645726055613,1.0,0.9617749264902433,0.9263456090651558,1.0,0.961764705882353,0.9263645726055613,1.0,0.9617749264902433
9k1qaf,0.9196581196581196,1.0,0.9581478183437222,0.9195205479452054,1.0,0.9580731489741302,0.9196581196581196,1.0,0.9581478183437222
9bzh9g,0.9212283044058746,1.0,0.9589993050729674,0.9211229946524064,1.0,0.9589422407794015,0.9212283044058746,1.0,0.9589993050729674
9c138o,0.9123777116120799,1.0,0.9541814946619217,0.9123404255319149,1.0,0.9541611036938139,0.9123777116120799,1.0,0.9541814946619217
9c6lxz,0.9264389042782395,1.0,0.9618149864195559,0.9264162561576355,1.0,0.9618027808854084,0.9264389042782395,1.0,0.9618149864195559
9ccgtz,0.9147609147609148,1.0,0.9554831704668838,0.9146722164412071,1.0,0.9554347826086956,0.9147609147609148,1.0,0.9554831704668838
9cfbx2,0.8970588235294118,1.0,0.9457364341085273,0.8966789667896679,1.0,0.9455252918287937,0.8970588235294118,1.0,0.9457364341085273
9chy0t,0.9094488188976378,1.0,0.9525773195876288,0.9092702169625246,1.0,0.9524793388429752,0.9094488188976378,1.0,0.9525773195876288
9cn6vv,0.9341899091193983,1.0,0.9659753726506805,0.9341692789968652,1.0,0.965964343598055,0.9341899091193983,1.0,0.9659753726506805
9cqs2o,0.933806146572104,1.0,0.9657701711491443,0.933649289099526,1.0,0.9656862745098039,0.933806146572104,1.0,0.9657701711491443
9cvbz2,0.9403669724770642,1.0,0.9692671394799055,0.9402985074626866,1.0,0.9692307692307692,0.9403669724770642,1.0,0.9692671394799055
9d4eue,0.9333333333333333,1.0,0.9655172413793104,0.933184855233853,1.0,0.9654377880184332,0.9333333333333333,1.0,0.9655172413793104
9d625b,0.9173669467787114,1.0,0.9569028487947407,0.9173090399439383,1.0,0.9568713450292398,0.9173669467787114,1.0,0.9569028487947407
9dnrvd,0.9356136820925554,1.0,0.9667359667359667,0.9354838709677419,1.0,0.9666666666666666,0.9356136820925554,1.0,0.9667359667359667
9duls5,0.9274193548387096,1.0,0.9623430962343097,0.927321668909825,1.0,0.9622905027932962,0.9274193548387096,1.0,0.9623430962343097
9dx0n4,0.9217307692307692,1.0,0.9592714900430301,0.9217157145604924,1.0,0.959263337003303,0.9217307692307692,1.0,0.9592714900430301
9dz221,0.9382239382239382,1.0,0.9681274900398406,0.9381642512077295,1.0,0.9680957128614158,0.9382239382239382,1.0,0.9681274900398406
9e2fkr,0.9157047918852745,1.0,0.9559978090195362,0.9156752974107768,1.0,0.9559817351598174,0.9157047918852745,1.0,0.9559978090195362
9e73m5,0.9346983951300498,1.0,0.9662471395881007,0.9346803210628287,1.0,0.9662374821173104,0.9346983951300498,1.0,0.9662471395881007
9edn5t,0.9196035242290749,1.0,0.9581181870338498,0.9195592286501377,1.0,0.9580941446613088,0.9196035242290749,1.0,0.9581181870338498
9ee6uc,0.9414758269720102,1.0,0.9698558322411533,0.9413265306122449,1.0,0.9697766097240473,0.9414758269720102,1.0,0.9698558322411533
9ejli4,0.9355895196506551,1.0,0.9667230682459108,0.9355191256830601,1.0,0.9666854884246188,0.9355895196506551,1.0,0.9667230682459108
9em3sk,0.945023240903991,1.0,0.9717346518335395,0.9450144277011863,1.0,0.9717299925822138,0.945023240903991,1.0,0.9717346518335395
9euhs0,0.9308782059889888,1.0,0.9642018881374202,0.9308758854533857,1.0,0.9642006433104409,0.9308782059889888,1.0,0.9642018881374202
9eycup,0.9383561643835616,1.0,0.9681978798586572,0.9383280036546369,1.0,0.9681828894650012,0.9383561643835616,1.0,0.9681978798586572
9f3qs1,0.9403341288782816,1.0,0.9692496924969249,0.9401913875598086,1.0,0.969173859432799,0.9403341288782816,1.0,0.9692496924969249
9f5zu8,0.9263803680981595,1.0,0.9617834394904459,0.9263687853996224,1.0,0.9617771969944463,0.9263803680981595,1.0,0.9617834394904459
9f8wa8,0.9627791563275434,1.0,0.9810366624525917,0.9626865671641791,1.0,0.9809885931558935,0.9627791563275434,1.0,0.9810366624525917
9fcdag,0.9585838343353373,1.0,0.9788540245566167,0.9585561497326203,1.0,0.978839590443686,0.9585838343353373,1.0,0.9788540245566167
9flurb,0.9323232323232323,1.0,0.9649764767381076,0.9322890348660939,1.0,0.9649581589958158,0.9323232323232323,1.0,0.9649764767381076
9fqjs5,0.9077809798270894,1.0,0.9516616314199395,0.9076923076923077,1.0,0.9516129032258065,0.9077809798270894,1.0,0.9516616314199395
9frq51,0.9431438127090301,1.0,0.9707401032702238,0.9431121026213051,1.0,0.9707233065442021,0.9431438127090301,1.0,0.9707401032702238
9frsfi,0.9239819004524887,1.0,0.9604891815616181,0.9239130434782609,1.0,0.96045197740113,0.9239819004524887,1.0,0.9604891815616181
9g24ir,0.9305150631681244,1.0,0.964007047571105,0.93048128342246,1.0,0.96398891966759,0.9305150631681244,1.0,0.964007047571105
9g4grn,0.9294117647058824,1.0,0.9634146341463414,0.9291338582677166,1.0,0.963265306122449,0.9294117647058824,1.0,0.9634146341463414
9gaa6f,0.9466666666666667,1.0,0.9726027397260273,0.9466271312083024,1.0,0.9725818735719727,0.9466666666666667,1.0,0.9726027397260273
9gaeui,0.9588313413014609,1.0,0.9789830508474576,0.9588039867109635,1.0,0.9789687924016283,0.9588313413014609,1.0,0.9789830508474576
9gai32,0.8979591836734694,1.0,0.9462365591397849,0.8978201634877384,1.0,0.9461593682699211,0.8979591836734694,1.0,0.9462365591397849
9gbq1b,0.905422446406053,1.0,0.9503639973527466,0.9053985872855701,1.0,0.9503508539653118,0.905422446406053,1.0,0.9503639973527466
9gem93,0.9454545454545454,1.0,0.9719626168224299,0.9453441295546559,1.0,0.9719042663891779,0.9454545454545454,1.0,0.9719626168224299
9ger4e,0.8982597054886211,1.0,0.9464033850493653,0.8981233243967829,1.0,0.9463276836158193,0.8982597054886211,1.0,0.9464033850493653
9giysu,0.925868001251173,1.0,0.9615072275458828,0.9258448060075094,1.0,0.9614947197400489,0.925868001251173,1.0,0.9615072275458828
9gpbsx,0.9475190839694656,1.0,0.9730524252817246,0.9474689589302769,1.0,0.9730259931338892,0.9475190839694656,1.0,0.9730524252817246
9guiia,0.9233793205755823,1.0,0.9601635108557325,0.9233736369705512,1.0,0.9601604381194802,0.9233793205755823,1.0,0.9601635108557325
9h56sn,0.918426103646833,1.0,0.9574787393696848,0.9183477425552353,1.0,0.957436154231347,0.918426103646833,1.0,0.9574787393696848
9hccnw,0.934487021013597,1.0,0.9661341853035145,0.9344465058750773,1.0,0.9661125319693095,0.934487021013597,1.0,0.9661341853035145
9hi4mc,0.6808510638297872,1.0,0.810126582278481,0.6739130434782609,1.0,0.8051948051948052,0.6808510638297872,1.0,0.810126582278481
9hmfa7,0.8986615678776291,1.0,0.94662638469285,0.8984674329501916,1.0,0.946518668012109,0.8986615678776291,1.0,0.94662638469285
9ho3ez,0.9231486662936019,1.0,0.9600387972841901,0.923134328358209,1.0,0.9600310438494374,0.9231486662936019,1.0,0.9600387972841901
9hw0pz,0.9087665647298675,1.0,0.9522029372496662,0.9087200407955125,1.0,0.9521773978092439,0.9087665647298675,1.0,0.9522029372496662
9hxkwh,0.9359560841720037,1.0,0.9669187145557657,0.9358974358974359,1.0,0.9668874172185431,0.9359560841720037,1.0,0.9669187145557657
